conic_curve_mm,x_cord,y_cord,angle,temp,Vin,Vout,Cin,Cout,S21_param,inductance,efficiency,L_tx_uH,L_tx_eff_uH,L_rx_eff_uH,C_parasitic_pF,f_srf_MHz,R_skin_ohm,R_total_ohm,proximity_factor,Q_tx,Q_rx,M_nH,k,kQ,k_critical,S11_dB,S22_dB,S12_dB,P_in_W,P_out_W,f_split_low_MHz,f_split_high_MHz,split_gap_kHz,coupling_regime,d_lateral_mm,alignment,group,Vout_measured,Iout_measured,efficiency_measured,notes
0,80,0,10,75.0,12.0,0.0,86.999,86.999,-240.0,6.33383,0.0,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,0.0,0.0,0.0,0.00851126,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,80.0,x-axis,control,,,,
0,85,0,10,75.0,12.0,0.0,86.999,86.999,-240.0,6.33383,0.0,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,0.0,0.0,0.0,0.00851126,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,85.0,x-axis,control,,,,
0,90,0,10,75.0,12.0,0.0,86.999,86.999,-240.0,6.33383,0.0,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,0.0,0.0,0.0,0.00851126,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,90.0,x-axis,control,,,,
0,95,0,10,75.0,12.0,0.0,86.999,86.999,-240.0,6.33383,0.0,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,0.0,0.0,0.0,0.00851126,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,95.0,x-axis,control,,,,
0,100,0,10,75.0,12.0,0.0,86.999,86.999,-240.0,6.33383,0.0,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,0.0,0.0,0.0,0.00851126,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,100.0,x-axis,control,,,,
0,0,5,10,75.0,12.0,0.546959,86.999,86.999,-15.187,6.33383,0.75725,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,614.77116,0.09706145,11.40389,0.00851126,-0.798,-0.798,-15.187,2.88,0.02180887,6.4731,7.1351,661.98,overcoupled,5.0,y-axis,control,,,,
0,0,10,10,75.0,12.0,0.546678,86.999,86.999,-14.908,6.33383,0.80742,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,595.06043,0.09394947,11.03826,0.00851126,-0.798,-0.798,-14.908,2.88,0.02325368,6.4823,7.1228,640.52,overcoupled,10.0,y-axis,control,,,,
0,0,15,10,75.0,12.0,0.546143,86.999,86.999,-14.424,6.33383,0.90277,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,562.20921,0.08876285,10.42887,0.00851126,-0.798,-0.798,-14.424,2.88,0.02599968,6.4978,7.1025,604.79,overcoupled,15.0,y-axis,control,,,,
0,0,20,10,75.0,12.0,0.545219,86.999,86.999,-13.697,6.33383,1.06717,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,516.21751,0.08150158,9.57574,0.00851126,-0.798,-0.798,-13.697,2.88,0.03073454,6.5195,7.0744,554.89,overcoupled,20.0,y-axis,control,,,,
0,0,25,10,75.0,12.0,0.543603,86.999,86.999,-12.666,6.33383,1.35309,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,457.08531,0.07216565,8.47885,0.00851126,-0.798,-0.798,-12.666,2.88,0.03896909,6.5479,7.0387,490.88,overcoupled,25.0,y-axis,control,,,,
0,0,30,10,75.0,12.0,0.540556,86.999,86.999,-11.22,6.33383,1.88773,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,384.81264,0.06075508,7.1382,0.00851126,-0.798,-0.798,-11.22,2.88,0.05436676,6.583,6.9958,412.87,overcoupled,30.0,y-axis,control,,,,
0,0,35,10,75.0,12.0,0.533857,86.999,86.999,-9.148,6.33383,3.04163,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,299.39947,0.04726986,5.5538,0.00851126,-0.798,-0.798,-9.148,2.88,0.08759883,6.6252,6.9462,320.94,overcoupled,35.0,y-axis,control,,,,
0,0,40,10,75.0,12.0,0.514125,86.999,86.999,-6.008,6.33383,6.2686,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,200.84581,0.03170999,3.72565,0.00851126,-0.798,-0.798,-6.008,2.88,0.18053569,6.675,6.8901,215.13,overcoupled,40.0,y-axis,control,,,,
0,0,45,10,75.0,12.0,0.421262,86.999,86.999,-1.423,6.33383,18.01386,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,97.07969,0.01532716,1.80081,0.00851126,-0.798,-0.798,-1.423,2.88,0.51879924,6.7286,6.8326,103.93,overcoupled,45.0,y-axis,control,,,,
0,0,50,10,75.0,12.0,0.090975,86.999,86.999,-2.586,6.33383,13.78153,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,23.96923,0.00378432,0.44462,0.00851126,-0.798,-0.798,-2.586,2.88,0.39690799,6.78,6.78,0.0,undercoupled,50.0,y-axis,control,,,,
0,0,55,10,75.0,12.0,0.0,86.999,86.999,-240.0,6.33383,0.0,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,0.0,0.0,0.0,0.00851126,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,55.0,y-axis,control,,,,
0,0,60,10,75.0,12.0,0.0,86.999,86.999,-240.0,6.33383,0.0,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,0.0,0.0,0.0,0.00851126,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,60.0,y-axis,control,,,,
0,0,65,10,75.0,12.0,0.0,86.999,86.999,-240.0,6.33383,0.0,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,0.0,0.0,0.0,0.00851126,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,65.0,y-axis,control,,,,
0,0,70,10,75.0,12.0,0.0,86.999,86.999,-240.0,6.33383,0.0,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,0.0,0.0,0.0,0.00851126,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,70.0,y-axis,control,,,,
0,0,75,10,75.0,12.0,0.0,86.999,86.999,-240.0,6.33383,0.0,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,0.0,0.0,0.0,0.00851126,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,75.0,y-axis,control,,,,
0,0,80,10,75.0,12.0,0.0,86.999,86.999,-240.0,6.33383,0.0,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,0.0,0.0,0.0,0.00851126,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,80.0,y-axis,control,,,,
0,0,85,10,75.0,12.0,0.0,86.999,86.999,-240.0,6.33383,0.0,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,0.0,0.0,0.0,0.00851126,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,85.0,y-axis,control,,,,
0,0,90,10,75.0,12.0,0.0,86.999,86.999,-240.0,6.33383,0.0,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,0.0,0.0,0.0,0.00851126,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,90.0,y-axis,control,,,,
0,0,95,10,75.0,12.0,0.0,86.999,86.999,-240.0,6.33383,0.0,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,0.0,0.0,0.0,0.00851126,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,95.0,y-axis,control,,,,
0,0,100,10,75.0,12.0,0.0,86.999,86.999,-240.0,6.33383,0.0,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,0.0,0.0,0.0,0.00851126,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,100.0,y-axis,control,,,,
0,5,5,10,75.0,12.0,0.546868,86.999,86.999,-15.095,6.33383,0.77345,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,608.20092,0.09602412,11.28201,0.00851126,-0.798,-0.798,-15.095,2.88,0.02227522,6.4762,7.131,654.82,overcoupled,7.071,diagonal,control,,,,
0,10,10,10,75.0,12.0,0.546257,86.999,86.999,-14.523,6.33383,0.8824,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,568.77946,0.08980018,10.55075,0.00851126,-0.798,-0.798,-14.523,2.88,0.02541311,6.4947,7.1066,611.93,overcoupled,14.142,diagonal,control,,,,
0,15,15,10,75.0,12.0,0.544907,86.999,86.999,-13.478,6.33383,1.12237,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,503.07702,0.07942693,9.33198,0.00851126,-0.798,-0.798,-13.478,2.88,0.03232418,6.5258,7.0664,540.65,overcoupled,21.213,diagonal,control,,,,
0,20,20,10,75.0,12.0,0.541847,86.999,86.999,-11.773,6.33383,1.662,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,411.09361,0.06490438,7.62571,0.00851126,-0.798,-0.798,-11.773,2.88,0.04786548,6.5701,7.0114,441.21,overcoupled,28.284,diagonal,control,,,,
0,25,25,10,75.0,12.0,0.533097,86.999,86.999,-8.968,6.33383,3.17061,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,292.82923,0.04623253,5.43193,0.00851126,-0.798,-0.798,-8.968,2.88,0.09131344,6.6285,6.9424,313.88,overcoupled,35.355,diagonal,control,,,,
0,30,30,10,75.0,12.0,0.487196,86.999,86.999,-3.868,6.33383,10.25907,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,148.77461,0.02348887,2.75974,0.00851126,-0.798,-0.798,-3.868,2.88,0.29546132,6.7017,6.8611,159.31,overcoupled,42.426,diagonal,control,,,,
0,35,35,10,75.0,12.0,0.123359,86.999,86.999,-1.581,6.33383,17.37215,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,28.9482,0.00457041,0.53698,0.00851126,-0.798,-0.798,-1.581,2.88,0.50031779,6.78,6.78,0.0,undercoupled,49.497,diagonal,control,,,,
0,40,40,10,75.0,12.0,0.0,86.999,86.999,-240.0,6.33383,0.0,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,0.0,0.0,0.0,0.00851126,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,56.569,diagonal,control,,,,
0,45,45,10,75.0,12.0,0.0,86.999,86.999,-240.0,6.33383,0.0,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,0.0,0.0,0.0,0.00851126,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,63.64,diagonal,control,,,,
0,50,50,10,75.0,12.0,0.0,86.999,86.999,-240.0,6.33383,0.0,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,0.0,0.0,0.0,0.00851126,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,70.711,diagonal,control,,,,
0,55,55,10,75.0,12.0,0.0,86.999,86.999,-240.0,6.33383,0.0,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,0.0,0.0,0.0,0.00851126,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,77.782,diagonal,control,,,,
0,60,60,10,75.0,12.0,0.0,86.999,86.999,-240.0,6.33383,0.0,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,0.0,0.0,0.0,0.00851126,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,84.853,diagonal,control,,,,
0,65,65,10,75.0,12.0,0.0,86.999,86.999,-240.0,6.33383,0.0,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,0.0,0.0,0.0,0.00851126,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,91.924,diagonal,control,,,,
0,70,70,10,75.0,12.0,0.0,86.999,86.999,-240.0,6.33383,0.0,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,0.0,0.0,0.0,0.00851126,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,98.995,diagonal,control,,,,
0,0,0,20,75.0,12.0,0.546645,86.999,86.999,-14.877,6.33383,0.81328,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,592.87707,0.09360476,10.99776,0.00851126,-0.798,-0.798,-14.877,2.88,0.02342246,6.4834,7.1215,638.14,overcoupled,0.0,x-axis,control,,,,
0,5,0,20,75.0,12.0,0.546549,86.999,86.999,-14.786,6.33383,0.83046,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,586.60781,0.09261496,10.88146,0.00851126,-0.798,-0.798,-14.786,2.88,0.02391735,6.4863,7.1176,631.32,overcoupled,5.0,x-axis,control,,,,
0,10,0,20,75.0,12.0,0.546241,86.999,86.999,-14.508,6.33383,0.88539,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,567.80005,0.08964555,10.53258,0.00851126,-0.798,-0.798,-14.508,2.88,0.02549929,6.4951,7.106,610.87,overcoupled,10.0,x-axis,control,,,,
0,15,0,20,75.0,12.0,0.545654,86.999,86.999,-14.024,6.33383,0.98976,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,536.45379,0.08469653,9.95112,0.00851126,-0.798,-0.798,-14.024,2.88,0.02850503,6.5099,7.0868,576.83,overcoupled,15.0,x-axis,control,,,,
0,20,0,20,75.0,12.0,0.544641,86.999,86.999,-13.299,6.33383,1.16962,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,492.56901,0.0777679,9.13706,0.00851126,-0.798,-0.798,-13.299,2.88,0.03368505,6.5308,7.0601,529.27,overcoupled,20.0,x-axis,control,,,,
0,25,0,20,75.0,12.0,0.542871,86.999,86.999,-12.271,6.33383,1.48214,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,436.14573,0.06885967,8.09042,0.00851126,-0.798,-0.798,-12.271,2.88,0.04268552,6.558,7.0262,468.26,overcoupled,25.0,x-axis,control,,,,
0,30,0,20,75.0,12.0,0.539535,86.999,86.999,-10.829,6.33383,2.06552,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,367.18394,0.05797182,6.81119,0.00851126,-0.798,-0.798,-10.829,2.88,0.05948705,6.5916,6.9855,393.88,overcoupled,30.0,x-axis,control,,,,
0,35,0,20,75.0,12.0,0.532213,86.999,86.999,-8.768,6.33383,3.32016,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,285.68365,0.04510437,5.29938,0.00851126,-0.798,-0.798,-8.768,2.88,0.09562067,6.6321,6.9383,306.2,overcoupled,35.0,x-axis,control,,,,
0,40,0,20,75.0,12.0,0.51075,86.999,86.999,-5.658,6.33383,6.79487,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,191.64485,0.03025732,3.55498,0.00851126,-0.798,-0.798,-5.658,2.88,0.19569234,6.6797,6.885,205.26,overcoupled,40.0,x-axis,control,,,,
0,45,0,20,75.0,12.0,0.411721,86.999,86.999,-1.215,6.33383,18.89901,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,92.63236,0.014625,1.71831,0.00851126,-0.798,-0.798,-1.215,2.88,0.54429141,6.731,6.8301,99.17,overcoupled,45.0,x-axis,control,,,,
0,50,0,20,75.0,12.0,0.084073,86.999,86.999,-2.864,6.33383,12.92697,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,22.87117,0.00361095,0.42426,0.00851126,-0.798,-0.798,-2.864,2.88,0.37229677,6.78,6.78,0.0,undercoupled,50.0,x-axis,control,,,,
0,55,0,20,75.0,12.0,0.0,86.999,86.999,-240.0,6.33383,0.0,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,0.0,0.0,0.0,0.00851126,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,55.0,x-axis,control,,,,
0,60,0,20,75.0,12.0,0.0,86.999,86.999,-240.0,6.33383,0.0,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,0.0,0.0,0.0,0.00851126,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,60.0,x-axis,control,,,,
0,65,0,20,75.0,12.0,0.0,86.999,86.999,-240.0,6.33383,0.0,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,0.0,0.0,0.0,0.00851126,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,65.0,x-axis,control,,,,
0,70,0,20,75.0,12.0,0.0,86.999,86.999,-240.0,6.33383,0.0,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,0.0,0.0,0.0,0.00851126,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,70.0,x-axis,control,,,,
0,75,0,20,75.0,12.0,0.0,86.999,86.999,-240.0,6.33383,0.0,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,0.0,0.0,0.0,0.00851126,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,75.0,x-axis,control,,,,
0,80,0,20,75.0,12.0,0.0,86.999,86.999,-240.0,6.33383,0.0,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,0.0,0.0,0.0,0.00851126,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,80.0,x-axis,control,,,,
0,85,0,20,75.0,12.0,0.0,86.999,86.999,-240.0,6.33383,0.0,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,0.0,0.0,0.0,0.00851126,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,85.0,x-axis,control,,,,
0,90,0,20,75.0,12.0,0.0,86.999,86.999,-240.0,6.33383,0.0,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,0.0,0.0,0.0,0.00851126,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,90.0,x-axis,control,,,,
0,95,0,20,75.0,12.0,0.0,86.999,86.999,-240.0,6.33383,0.0,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,0.0,0.0,0.0,0.00851126,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,95.0,x-axis,control,,,,
0,100,0,20,75.0,12.0,0.0,86.999,86.999,-240.0,6.33383,0.0,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,0.0,0.0,0.0,0.00851126,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,100.0,x-axis,control,,,,
0,0,5,20,75.0,12.0,0.546549,86.999,86.999,-14.786,6.33383,0.83046,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,586.60781,0.09261496,10.88146,0.00851126,-0.798,-0.798,-14.786,2.88,0.02391735,6.4863,7.1176,631.32,overcoupled,5.0,y-axis,control,,,,
0,0,10,20,75.0,12.0,0.546241,86.999,86.999,-14.508,6.33383,0.88539,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,567.80005,0.08964555,10.53258,0.00851126,-0.798,-0.798,-14.508,2.88,0.02549929,6.4951,7.106,610.87,overcoupled,10.0,y-axis,control,,,,
0,0,15,20,75.0,12.0,0.545654,86.999,86.999,-14.024,6.33383,0.98976,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,536.45379,0.08469653,9.95112,0.00851126,-0.798,-0.798,-14.024,2.88,0.02850503,6.5099,7.0868,576.83,overcoupled,15.0,y-axis,control,,,,
0,0,20,20,75.0,12.0,0.544641,86.999,86.999,-13.299,6.33383,1.16962,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,492.56901,0.0777679,9.13706,0.00851126,-0.798,-0.798,-13.299,2.88,0.03368505,6.5308,7.0601,529.27,overcoupled,20.0,y-axis,control,,,,
0,0,25,20,75.0,12.0,0.542871,86.999,86.999,-12.271,6.33383,1.48214,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,436.14573,0.06885967,8.09042,0.00851126,-0.798,-0.798,-12.271,2.88,0.04268552,6.558,7.0262,468.26,overcoupled,25.0,y-axis,control,,,,
0,0,30,20,75.0,12.0,0.539535,86.999,86.999,-10.829,6.33383,2.06552,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,367.18394,0.05797182,6.81119,0.00851126,-0.798,-0.798,-10.829,2.88,0.05948705,6.5916,6.9855,393.88,overcoupled,30.0,y-axis,control,,,,
0,0,35,20,75.0,12.0,0.532213,86.999,86.999,-8.768,6.33383,3.32016,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,285.68365,0.04510437,5.29938,0.00851126,-0.798,-0.798,-8.768,2.88,0.09562067,6.6321,6.9383,306.2,overcoupled,35.0,y-axis,control,,,,
0,0,40,20,75.0,12.0,0.51075,86.999,86.999,-5.658,6.33383,6.79487,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,191.64485,0.03025732,3.55498,0.00851126,-0.798,-0.798,-5.658,2.88,0.19569234,6.6797,6.885,205.26,overcoupled,40.0,y-axis,control,,,,
0,0,45,20,75.0,12.0,0.411721,86.999,86.999,-1.215,6.33383,18.89901,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,92.63236,0.014625,1.71831,0.00851126,-0.798,-0.798,-1.215,2.88,0.54429141,6.731,6.8301,99.17,overcoupled,45.0,y-axis,control,,,,
0,0,50,20,75.0,12.0,0.084073,86.999,86.999,-2.864,6.33383,12.92697,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,22.87117,0.00361095,0.42426,0.00851126,-0.798,-0.798,-2.864,2.88,0.37229677,6.78,6.78,0.0,undercoupled,50.0,y-axis,control,,,,
0,0,55,20,75.0,12.0,0.0,86.999,86.999,-240.0,6.33383,0.0,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,0.0,0.0,0.0,0.00851126,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,55.0,y-axis,control,,,,
0,0,60,20,75.0,12.0,0.0,86.999,86.999,-240.0,6.33383,0.0,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,0.0,0.0,0.0,0.00851126,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,60.0,y-axis,control,,,,
0,0,65,20,75.0,12.0,0.0,86.999,86.999,-240.0,6.33383,0.0,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,0.0,0.0,0.0,0.00851126,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,65.0,y-axis,control,,,,
0,0,70,20,75.0,12.0,0.0,86.999,86.999,-240.0,6.33383,0.0,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,0.0,0.0,0.0,0.00851126,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,70.0,y-axis,control,,,,
0,0,75,20,75.0,12.0,0.0,86.999,86.999,-240.0,6.33383,0.0,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,0.0,0.0,0.0,0.00851126,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,75.0,y-axis,control,,,,
0,0,80,20,75.0,12.0,0.0,86.999,86.999,-240.0,6.33383,0.0,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,0.0,0.0,0.0,0.00851126,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,80.0,y-axis,control,,,,
0,0,85,20,75.0,12.0,0.0,86.999,86.999,-240.0,6.33383,0.0,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,0.0,0.0,0.0,0.00851126,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,85.0,y-axis,control,,,,
0,0,90,20,75.0,12.0,0.0,86.999,86.999,-240.0,6.33383,0.0,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,0.0,0.0,0.0,0.00851126,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,90.0,y-axis,control,,,,
0,0,95,20,75.0,12.0,0.0,86.999,86.999,-240.0,6.33383,0.0,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,0.0,0.0,0.0,0.00851126,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,95.0,y-axis,control,,,,
0,0,100,20,75.0,12.0,0.0,86.999,86.999,-240.0,6.33383,0.0,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,0.0,0.0,0.0,0.00851126,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,100.0,y-axis,control,,,,
0,5,5,20,75.0,12.0,0.546449,86.999,86.999,-14.694,6.33383,0.84819,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,580.33856,0.09162515,10.76517,0.00851126,-0.798,-0.798,-14.694,2.88,0.024428,6.4892,7.1137,624.5,overcoupled,7.071,diagonal,control,,,,
0,10,10,20,75.0,12.0,0.54578,86.999,86.999,-14.123,6.33383,0.96747,6.33029,6.33383,6.33383,0.0487,286.5,0.4593,2.29652,5.0,117.49,117.49,542.72304,0.08568633,10.06741,0.00851126,-0.798,-0.798,-14.123,2.88,0.02786308,6.507,7.0906,583.63,overcoupled,14.142,diagonal,control,,,,
